,사업장명,도로명전체주소,좌표정보(x),좌표정보(y),시도명
1841,온유지스테이,"부산광역시 수영구 광안해변로 235, 8~9층 (민락동)",393085.150482681,186011.990468756,부산광역시
1842,저스트슬립호텔인천서구청점,"인천광역시 서구 서곶로301번길 16, 7층 (심곡동)",171186.126864611,449215.711151909,인천광역시
1843,보다스테이 6호점(캠핑),"부산광역시 수영구 민락로19번길 21, 4층 (민락동)",393247.28219501,186190.079708032,부산광역시
1844,광주 해바라기 호스텔(GwangJu SunFlower Hostel),광주광역시 북구 서방로31번길 9 (중흥동),192316.219336045,186040.686089298,광주광역시
1845,스프링 플라워,서울특별시 영등포구 도영로11길 29 (도림동),190705.322157854,445302.156117372,서울특별시
1846,베니키아 호텔,충청남도 보령시 머드로 137 (신흑동),155922.960020297,312965.4276294,충청남도
1847,문베이,부산광역시 기장군 일광읍 기장해안로 1322,403177.925115683,198109.758743216,부산광역시
1848,야크마을,제주특별자치도 서귀포시 색달중앙로 162 (색달동),145679.22157951,-25008.9692350822,제주특별자치도
1849,흘로 부산(Hlow Busan),부산광역시 기장군 기장읍 대변3길 11,403090.755860354,193826.500993077,부산광역시
1850,남해파라다이스콘도미니엄,경상남도 남해군 미조면 미송로 249-11,294403.586724907,134972.790541383,경상남도
1851,남해베네치아리조트,경상남도 남해군 미조면 미송로 249-11,294403.586724907,134972.790541383,경상남도
1852,남해 사우스케이프 오너스클럽,경상남도 남해군 창선면 흥선로 1545,298278.455888494,149133.574221937,경상남도
1853,라피스호텔,경상남도 남해군 창선면 서부로 1503-16 (라피스가족호텔),293749.48731671,158282.130077006,경상남도
1854,서상게스트하우스,"경상남도 남해군 서면 남서대로1687번길 28-12, 서상게스트하우스,서상항여객선터미널",276252.767898204,146067.171251494,경상남도
1856,남해스포츠파크호텔,경상남도 남해군 서면 스포츠파크길 73,276399.014165755,145371.201778206,경상남도
1857,남해시즌Family호텔,경상남도 남해군 삼동면 동부대로1122번길 132-52,296273.574585657,145308.312196497,경상남도
1858,호텔 파인 그로브,경상남도 김해시 번화1로67번길 20 (대청동),363672.933358156,189673.465769894,경상남도
1859,고려개발(주)아이스퀘어호텔,경상남도 김해시 김해대로 2360 (부원동),371547.85379013,193488.67258416,경상남도
1860,사천관광호텔 주식회사,경상남도 사천시 사천읍 역사길 12 (사천관광호텔 주식회사),298899.005716352,176356.033129922,경상남도
1861,남일대리조트 호텔,경상남도 사천시 남일대길 70 (향촌동),300096.901276166,159297.231926689,경상남도
1862,비토섬신우리조트,경상남도 사천시 서포면 토끼로 245-5,288104.458854867,165488.167284694,경상남도
1863,오아시스호텔,"경상남도 거제시 장평4로2길 11-9 (장평동, 오아시스호텔)",346565.697067758,155302.364812767,경상남도
1864,로얄관광호텔,경상남도 창녕군 부곡면 온천중앙로 3,343914.296814203,216900.346656558,경상남도
1865,(주)레이크힐스골프텔부곡,경상남도 창녕군 부곡면 온천2길 41,344263.774981603,216825.685616221,경상남도
1866,(주)일성부곡콘도미니엄,경상남도 창녕군 부곡면 온천로 594,344110.855664057,216373.696119639,경상남도
1867,부곡스파디움 · 따오기호텔,경상남도 창녕군 부곡면 온천중앙로 42,344188.39950135,216644.212002898,경상남도
1868,거제삼성호텔,경상남도 거제시 장평3로 80-37 (장평동),347303.508691765,156495.996015329,경상남도
1869,바람의언덕 호텔&리조트,경상남도 거제시 남부면 해금강로 132,352266.037437956,139177.868236048,경상남도
1870,호텔 상상,경상남도 거제시 일운면 거제대로 2752,356301.879017688,151184.48921719,경상남도
